at_id,epica,hu,archivo,titulo_escenario,tipo
AT-03-07-02,03,HU-03-07,spec/03-motor-de-matching/HU-03-07-persistencia-y-recuperacion-del-orderbook.md,Escenario 2: Fill parcial — remanente persistido correctamente,backend
AT-03-07-03,03,HU-03-07,spec/03-motor-de-matching/HU-03-07-persistencia-y-recuperacion-del-orderbook.md,Escenario 3: Balances y respaldo consistentes tras recuperar,backend
AT-03-07-04,03,HU-03-07,spec/03-motor-de-matching/HU-03-07-persistencia-y-recuperacion-del-orderbook.md,Escenario 4 (borde): Caída en medio de un fill — atomicidad,backend
AT-03-07-05,03,HU-03-07,spec/03-motor-de-matching/HU-03-07-persistencia-y-recuperacion-del-orderbook.md,Escenario 5 (borde): Continuidad de sequence y tradeId,backend
AT-03-07-06,03,HU-03-07,spec/03-motor-de-matching/HU-03-07-persistencia-y-recuperacion-del-orderbook.md,Escenario 6 (idempotencia): Reinicio repetido produce el mismo estado,backend
AT-03-07-07,03,HU-03-07,spec/03-motor-de-matching/HU-03-07-persistencia-y-recuperacion-del-orderbook.md,Escenario 7 (integridad): No se re-emite un trade ya persistido,backend
AT-03-07-08,03,HU-03-07,spec/03-motor-de-matching/HU-03-07-persistencia-y-recuperacion-del-orderbook.md,Escenario 8 (borde): Persistencia sin floats,backend
AT-03-07-09,03,HU-03-07,spec/03-motor-de-matching/HU-03-07-persistencia-y-recuperacion-del-orderbook.md,Escenario 9 (borde): Recuperación del estado terminal de una MARKET,backend
AT-04-01-01,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 1: Alta de compra limit que descansa en el libro,backend
AT-04-01-02,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 2: Alta de venta limit que descansa en el libro,backend
AT-04-01-03,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 3 (feliz): Compra limit que ejecuta totalmente como taker,backend
AT-04-01-04,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 4 (borde): Compra limit con ejecución parcial; el remanente descansa,backend
AT-04-01-05,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 5 (borde): Compra que matchea a mejor precio libera el sobrante reservado,backend
AT-04-01-06,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 6 (error): Fondos insuficientes,backend
AT-04-01-07,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 7 (error): Self-trade bloqueado (ask propio como única liquidez del rango),backend
AT-04-01-08,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 8 (idempotencia): clientOrderId duplicado,backend
AT-04-01-09,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 9 (error): Precio fuera de tick,backend
AT-04-01-10,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 10 (borde): Notional exactamente igual al mínimo es válido,backend
AT-04-01-11,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 11 (persistencia): La orden abierta y su reserva sobreviven al reinicio,backend
AT-04-01-12,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 12 (error): `quoteOrderQty` no se admite en limit,backend
AT-04-01-13,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 13 (borde): Orden propia dentro del rango consumible ⇒ rechazo íntegro,backend
AT-04-01-14,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 14 (idempotencia): `clientOrderId` no reutilizable tras estado terminal,backend
AT-04-01-15,04,HU-04-01,spec/04-gestion-de-ordenes/HU-04-01-colocar-orden-limit.md,Escenario 15 (rate limiting): Exceso de solicitudes,backend
AT-04-02-01,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 1: Compra market por monto que ejecuta totalmente,backend
AT-04-02-02,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 2: Venta market por cantidad que ejecuta totalmente,backend
AT-04-02-03,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,"Escenario 3 (feliz): Compra market por cantidad, sobrante reservado liberado",backend
AT-04-02-04,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 4 (borde): Ejecución parcial por liquidez agotada ⇒ remanente descartado,backend
AT-04-02-05a,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 5a (error): Sin liquidez — BUY con asks vacíos,backend
AT-04-02-05b,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 5b (error): Sin liquidez — SELL con bids vacíos,backend
AT-04-02-06,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 6 (error): Market con precio especificado,backend
AT-04-02-07,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 7 (error): Ambos tamaños presentes,backend
AT-04-02-08,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 8 (error): Ningún tamaño presente,backend
AT-04-02-09,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 9 (error): Fondos insuficientes,backend
AT-04-02-10,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 10 (error): Monto por debajo del mínimo notional,backend
AT-04-02-11,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 11 (error): Cantidad fuera de lot size,backend
AT-04-02-12a,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 12a (borde): Venta market por monto que completa el objetivo,backend
AT-04-02-12b,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 12b (borde): Venta market por monto con liquidez insuficiente,backend
AT-04-02-13,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 13 (error): Self-trade en market (bid propio como única liquidez),backend
AT-04-02-14,04,HU-04-02,spec/04-gestion-de-ordenes/HU-04-02-colocar-orden-market.md,Escenario 14 (borde): Orden propia dentro del rango consumible ⇒ rechazo íntegro,backend
AT-04-03-01,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 1: Precedencia — tick gana sobre fondos,backend
AT-04-03-02,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 2 (error): Lado inválido,backend
AT-04-03-03,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 3 (error): Tipo de orden inválido,backend
AT-04-03-04,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 4 (error): Limit sin precio,backend
AT-04-03-05,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 5 (error): Market con precio,backend
AT-04-03-06,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 6 (error): Precio fuera de tick,backend
AT-04-03-07,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 7 (error): Cantidad fuera de lot,backend
AT-04-03-08,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 8 (error): Notional por debajo del mínimo,backend
AT-04-03-09,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 9 (error): Monto no entero / float / patrón inválido,backend
AT-04-03-10,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 10 (borde): Precio cero ⇒ tick,backend
AT-04-03-11,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 11 (borde): Cero a la izquierda rechazado,backend
AT-04-03-12,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 12 (precedencia): Idempotencia gana sobre fondos,backend
AT-04-03-13,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 13 (precedencia): Fondos gana sobre matching,backend
AT-04-03-14,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 14 (error): No autenticado,backend
AT-04-03-15,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 15 (sin efectos colaterales): Rechazo no toca balances,backend
AT-04-03-16,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 16 (borde): Cantidad cero ⇒ lot,backend
AT-04-03-17,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 17 (borde): Monto negativo rechazado,backend
AT-04-03-18,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,Escenario 18 (autorización): Operar sobre otra cuenta no expone `UNAUTHORIZED`,backend
AT-04-03-19,04,HU-04-03,spec/04-gestion-de-ordenes/HU-04-03-validaciones-de-orden.md,"Escenario 19 (idempotencia, alcance por cuenta): Dos cuentas, mismo `clientOrderId`",backend
AT-04-04-01,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 1: Cancelar una orden OPEN libera toda la reserva,backend
AT-04-04-02,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 2: Cancelar una orden PARTIALLY_FILLED libera solo el remanente,backend
AT-04-04-03,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 3 (venta): Cancelar SELL libera ETH del remanente,backend
AT-04-04-04,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 4 (error): Cancelar una orden FILLED,backend
AT-04-04-05,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 5 (error): Cancelar una orden ya CANCELLED,backend
AT-04-04-06,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 6 (error): Cancelar una orden REJECTED,backend
AT-04-04-07,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 7 (error): Orden inexistente,backend
AT-04-04-08,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 8 (error): Orden de otra cuenta,backend
AT-04-04-09,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 9 (secuencia): Cancelar pierde contra un fill total ya aplicado,backend
AT-04-04-10,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 10 (secuencia): Cancelar tras un fill parcial ya aplicado libera el remanente vigente,backend
AT-04-04-11,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 11 (error): No autenticado,backend
AT-04-04-12,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 12 (persistencia): La cancelación sobrevive al reinicio,backend
AT-04-04-13,04,HU-04-04,spec/04-gestion-de-ordenes/HU-04-04-cancelar-orden.md,Escenario 13 (borde): Cancelar tras varios fills a mejor precio deja el bloqueado en 0,backend
AT-04-05-01,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 1: Limit sin match ⇒ OPEN,backend
AT-04-05-02,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 2: Limit con match parcial ⇒ NEW→PARTIALLY_FILLED,backend
AT-04-05-03,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 3: Limit marketable total ⇒ NEW→FILLED,backend
AT-04-05-04,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 4: Market total ⇒ NEW→FILLED,backend
AT-04-05-05,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 5 (borde): Market parcial ⇒ NEW→CANCELLED (remanente descartado),backend
AT-04-05-06,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 6 (error): Market sin liquidez ⇒ REJECTED persistido,backend
AT-04-05-07,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 7 (error): Falla de validación ⇒ no se persiste como orden,backend
AT-04-05-08,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 8: Resting OPEN→PARTIALLY_FILLED→FILLED,backend
AT-04-05-09,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 9: Cancelación OPEN→CANCELLED,backend
AT-04-05-10,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 10: Cancelación PARTIALLY_FILLED→CANCELLED,backend
AT-04-05-11,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 11 (error): Transición prohibida desde terminal,backend
AT-04-05-12,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 12 (invariante): Estado terminal inmutable,backend
AT-04-05-13,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 13 (persistencia): Estados sobreviven al reinicio,backend
AT-04-05-14,04,HU-04-05,spec/04-gestion-de-ordenes/HU-04-05-ciclo-de-vida-y-estados.md,Escenario 14 (recuperación): `NEW` nunca sobrevive a un reinicio,backend
AT-04-06-01,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 1: Listar órdenes abiertas con estado y remanente,backend
AT-04-06-02,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 2 (borde): Sin órdenes abiertas,backend
AT-04-06-03,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 3 (filtro): Excluye órdenes terminales,backend
AT-04-06-04,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 4 (aislamiento): No devuelve órdenes ajenas,backend
AT-04-06-05,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 5 (paginación/orden): Resultado estable y paginado,backend
AT-04-06-06,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 6 (error): No autenticado,backend
AT-04-06-07,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 7 (serialización): Montos como string entero,backend
AT-04-06-08,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 8 (solo lectura): La consulta no altera estado,backend
AT-04-06-09,04,HU-04-06,spec/04-gestion-de-ordenes/HU-04-06-consultar-ordenes-abiertas.md,Escenario 9 (precio promedio): `avgExecutionPrice` refleja el precio ponderado real,backend
AT-04-07-01,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 1: Listar historial sin filtros,backend
AT-04-07-02,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 2 (filtro): Solo FILLED,backend
AT-04-07-03,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 3 (filtro): Por período,backend
AT-04-07-04,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 4 (filtro combinado): Estado + período,backend
AT-04-07-05,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 5 (exclusión): No incluye abiertas,backend
AT-04-07-06,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 6 (aislamiento): No devuelve órdenes ajenas,backend
AT-04-07-07,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 7 (paginación): Resultado estable y paginado,backend
AT-04-07-08,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 8 (borde): Historial vacío,backend
AT-04-07-09,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 9 (error): Filtro de estado inválido,backend
AT-04-07-10,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 10 (error): Rango temporal inválido,backend
AT-04-07-11,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 11 (error): No autenticado,backend
AT-04-07-12,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 12 (serialización + inmutabilidad): Montos string y resultado estable,backend
AT-04-07-13,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 13 (rechazos persistidos): Self-trade y sin-liquidez aparecen como REJECTED,backend
AT-04-07-14,04,HU-04-07,spec/04-gestion-de-ordenes/HU-04-07-consultar-historial-de-ordenes.md,Escenario 14 (rechazos no persistidos): Rechazos de validación/fondos no aparecen,backend
AT-05-01-01,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 1: Fill total — taker compra contra maker vende,backend
AT-05-01-02,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 2: Fill total — taker vende contra maker compra,backend
AT-05-01-03,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 3 (borde): Fill parcial — el remanente sigue bloqueado,backend
AT-05-01-04,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 4 (borde): Mejora de precio del taker comprador — surplus liberado,backend
AT-05-01-05,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,"Escenario 5 (borde): Sweep — un taker barre dos makers, dos settlements",backend
AT-05-01-06,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 6 (atomicidad/error): Falla a mitad del settlement — rollback total,backend
AT-05-01-07,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 7 (idempotencia): Reproceso del mismo fill no duplica asientos,backend
AT-05-01-08,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 8 (secuencia): Fills sucesivos sobre el mismo maker preservan conservación y límite de bloqueado,backend
AT-05-01-09,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 9 (invariante/error): Precondición de bloqueo no satisfecha,backend
AT-05-01-10,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 10 (borde): Taker BUY market — consumo sin liberar surplus por fill,backend
AT-05-01-11,05,HU-05-01,spec/05-settlement-y-fees/HU-05-01-settlement-atomico-al-match.md,Escenario 11 (concurrencia): Dos settlements simultáneos sobre el mismo maker se serializan,backend
AT-05-02-01,05,HU-05-02,spec/05-settlement-y-fees/HU-05-02-calculo-de-fees-maker-taker.md,Escenario 1: Taker compra contra maker vende — fees 20/10,backend
AT-05-02-02,05,HU-05-02,spec/05-settlement-y-fees/HU-05-02-calculo-de-fees-maker-taker.md,Escenario 2: Taker vende contra maker compra — fees 20/10 invertidas,backend
AT-05-02-03,05,HU-05-02,spec/05-settlement-y-fees/HU-05-02-calculo-de-fees-maker-taker.md,Escenario 3 (borde): `ceil` efectivo en `fee_quote` — residuo a favor de EX,backend
AT-05-02-04,05,HU-05-02,spec/05-settlement-y-fees/HU-05-02-calculo-de-fees-maker-taker.md,Escenario 4 (borde): `fee_base` siempre exacto bajo lot,backend
AT-05-02-05,05,HU-05-02,spec/05-settlement-y-fees/HU-05-02-calculo-de-fees-maker-taker.md,Escenario 5 (borde): fill mínimo — fees positivas y neto no negativo,backend
AT-05-02-06,05,HU-05-02,spec/05-settlement-y-fees/HU-05-02-calculo-de-fees-maker-taker.md,"Escenario 6 (determinismo): mismas entradas, mismos enteros",backend
AT-05-02-07,05,HU-05-02,spec/05-settlement-y-fees/HU-05-02-calculo-de-fees-maker-taker.md,Escenario 7 (serialización/error): fee serializada como string entero,backend
AT-05-03-01,05,HU-05-03,spec/05-settlement-y-fees/HU-05-03-registro-de-trades.md,Escenario 1: Trade registrado en un fill total (taker BUY),backend
AT-05-03-02,05,HU-05-03,spec/05-settlement-y-fees/HU-05-03-registro-de-trades.md,Escenario 2: Trade registrado en un fill total (taker SELL),backend
AT-05-03-03,05,HU-05-03,spec/05-settlement-y-fees/HU-05-03-registro-de-trades.md,Escenario 3 (borde): Un fill por cada porción de un sweep,backend
AT-05-03-04,05,HU-05-03,spec/05-settlement-y-fees/HU-05-03-registro-de-trades.md,Escenario 4 (borde): coherencia aritmética con `ceil` efectivo,backend
AT-05-03-05,05,HU-05-03,spec/05-settlement-y-fees/HU-05-03-registro-de-trades.md,Escenario 5 (idempotencia): reproceso de fill no duplica el trade,backend
AT-05-03-06,05,HU-05-03,spec/05-settlement-y-fees/HU-05-03-registro-de-trades.md,Escenario 6 (atomicidad): settlement revertido no deja trade,backend
AT-05-03-07,05,HU-05-03,spec/05-settlement-y-fees/HU-05-03-registro-de-trades.md,Escenario 7 (persistencia/reconciliación): reinicio y suma de fees a EX,backend
AT-05-03-08,05,HU-05-03,spec/05-settlement-y-fees/HU-05-03-registro-de-trades.md,Escenario 8 (serialización/error): montos como string entero,backend
AT-05-04-01,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,Escenario 1: El usuario consulta su historial (perspectiva comprador taker),backend
AT-05-04-02,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,"Escenario 2: Misma cuenta, perspectiva vendedor maker",backend
AT-05-04-03,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,Escenario 3 (orden y paginación cursor-based): recencia descendente y páginas estables,backend
AT-05-04-04,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,Escenario 4 (filtro): por `orderId` propio devuelve todos sus fills,backend
AT-05-04-05,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,Escenario 5 (borde): historial vacío,backend
AT-05-04-06,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,Escenario 6 (error): sin autenticación,backend
AT-05-04-07,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,Escenario 7 (error): intento de ver trades de otra cuenta,backend
AT-05-04-08,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,Escenario 8 (filtro): `orderId` ajeno o inexistente devuelve lista vacía,backend
AT-05-04-09,05,HU-05-04,spec/05-settlement-y-fees/HU-05-04-consultar-historial-de-trades.md,Escenario 9 (serialización): montos como string entero,backend
AT-06-01-01,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 1: Generación de un seed nuevo válido,backend
AT-06-01-02,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 2 (reproducibilidad): Known-answer test BIP-39,backend
AT-06-01-03,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,"Escenario 3 (determinismo): Misma entrada, misma seed",backend
AT-06-01-04,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 4 (entropía): Dos generaciones independientes difieren,backend
AT-06-01-05,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 5 (error / borde): Mnemonic con checksum inválido se rechaza,backend
AT-06-01-06,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 6 (seguridad / custodia): El secreto nunca se expone,backend
AT-06-01-07,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 7 (persistencia): El seed sobrevive a un reinicio,backend
AT-06-01-08,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 8 (idempotencia de provisioning): No se regenera el seed,backend
AT-06-01-09,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 9 (error / borde): Mnemonic con longitud incorrecta se rechaza,backend
AT-06-01-10,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 10 (error / borde): Palabra fuera del wordlist se rechaza,backend
AT-06-01-11,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 11 (error / arranque): Fallo de descifrado del seed,backend
AT-06-01-12,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 12 (atomicidad): Crash durante la escritura del seed,backend
AT-06-01-13,06,HU-06-01,spec/06-wallet-hd-y-direcciones/HU-06-01-generacion-y-custodia-del-seed.md,Escenario 13 (integridad / arranque): Smoke test del seed contra el mapeo,backend
AT-06-02-01,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 1: Derivación del índice 0 (known-answer test),backend
AT-06-02-02,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 2: Derivación de múltiples índices,backend
AT-06-02-03,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 3: Checksum EIP-55 correcto,backend
AT-06-02-04,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 4 (borde): Componentes hardened del path,backend
AT-06-02-05,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 5 (determinismo): Reproducibilidad de la derivación,backend
AT-06-02-06,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 6 (persistencia): Reconstrucción tras reinicio,backend
AT-06-02-07,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 7 (seguridad): La clave privada nunca se expone,backend
